country_name,country_iso2,week,category,weekly_rank,show_title,season_title,cumulative_weeks_in_top_10
Brazil,BR,2025-05-18,Films,6,Inside Man: Most Wanted,,2
Brazil,BR,2025-05-18,Films,7,Inside,,1
Brazil,BR,2025-05-18,Films,8,Fast X,,3
Brazil,BR,2025-05-18,Films,9,Vini Jr.,,1
Brazil,BR,2025-05-18,Films,10,The Road to El Dorado,,1
Brazil,BR,2025-05-11,Films,1,Last Bullet,,1
Brazil,BR,2025-05-11,Films,2,Bad Influence,,1
Brazil,BR,2025-05-11,Films,3,Exterritorial,,2
Brazil,BR,2025-05-11,Films,4,Inside Man: Most Wanted,,1
Brazil,BR,2025-05-11,Films,5,Where the Crawdads Sing,,2
Brazil,BR,2025-05-11,Films,6,Fast X,,2
Brazil,BR,2025-05-11,Films,7,Nonnas,,1
Brazil,BR,2025-05-11,Films,8,It Takes Two,,1
Brazil,BR,2025-05-11,Films,9,Havoc,,3
Brazil,BR,2025-05-11,Films,10,Alvin and the Chipmunks: Chipwrecked,,7
Brazil,BR,2025-05-04,Films,1,Exterritorial,,1
Brazil,BR,2025-05-04,Films,2,Fast X,,1
Brazil,BR,2025-05-04,Films,3,Havoc,,2
Brazil,BR,2025-05-04,Films,4,Where the Crawdads Sing,,1
Brazil,BR,2025-05-04,Films,5,Jewel Thief - The Heist Begins,,2
Brazil,BR,2025-05-04,Films,6,Bullet Train Explosion,,2
Brazil,BR,2025-05-04,Films,7,Unexplainable,,3
Brazil,BR,2025-05-04,Films,8,Woody Woodpecker,,8
Brazil,BR,2025-05-04,Films,9,Alvin and the Chipmunks: Chipwrecked,,6
Brazil,BR,2025-05-04,Films,10,iHostage,,3
Brazil,BR,2025-04-27,Films,1,Havoc,,1
Brazil,BR,2025-04-27,Films,2,iHostage,,2
Brazil,BR,2025-04-27,Films,3,Unexplainable,,2
Brazil,BR,2025-04-27,Films,4,Life or Something Like It,,1
Brazil,BR,2025-04-27,Films,5,Bullet Train Explosion,,1
Brazil,BR,2025-04-27,Films,6,Tainá: Uma Aventura na Amazônia,,1
Brazil,BR,2025-04-27,Films,7,Jewel Thief - The Heist Begins,,1
Brazil,BR,2025-04-27,Films,8,Um Tio Quase Perfeito,,1
Brazil,BR,2025-04-27,Films,9,The Life List,,5
Brazil,BR,2025-04-27,Films,10,Woody Woodpecker,,7
Brazil,BR,2025-04-20,Films,1,Unexplainable,,1
Brazil,BR,2025-04-20,Films,2,Divine Influencer,,1
Brazil,BR,2025-04-20,Films,3,iHostage,,1
Brazil,BR,2025-04-20,Films,4,The Passion of the Christ,,1
Brazil,BR,2025-04-20,Films,5,The Dad Quest,,2
Brazil,BR,2025-04-20,Films,6,Meet the Khumalos,,2
Brazil,BR,2025-04-20,Films,7,The Life List,,4
Brazil,BR,2025-04-20,Films,8,Sniper: Assassin's End,,6
Brazil,BR,2025-04-20,Films,9,Civil War,,1
Brazil,BR,2025-04-20,Films,10,Violent Night,,1
Brazil,BR,2025-04-13,Films,1,The Life List,,3
Brazil,BR,2025-04-13,Films,2,The Dad Quest,,1
Brazil,BR,2025-04-13,Films,3,Alpha,,2
Brazil,BR,2025-04-13,Films,4,Bloodshot,,5
Brazil,BR,2025-04-13,Films,5,Rise of the Guardians,,1
Brazil,BR,2025-04-13,Films,6,Sniper: Assassin's End,,5
Brazil,BR,2025-04-13,Films,7,Meet the Khumalos,,1
Brazil,BR,2025-04-13,Films,8,Black and Blue,,3
Brazil,BR,2025-04-13,Films,9,Robinson Crusoe,,2
Brazil,BR,2025-04-13,Films,10,The Intruder,,2
Brazil,BR,2025-04-06,Films,1,The Life List,,2
Brazil,BR,2025-04-06,Films,2,Sniper: Rogue Mission,,1
Brazil,BR,2025-04-06,Films,3,Bloodshot,,4
Brazil,BR,2025-04-06,Films,4,Robinson Crusoe,,1
Brazil,BR,2025-04-06,Films,5,Promised Hearts,,1
Brazil,BR,2025-04-06,Films,6,Sound of Hope: The Story of Possum Trot,,1
Brazil,BR,2025-04-06,Films,7,Alpha,,1
Brazil,BR,2025-04-06,Films,8,Nosso Sonho,,3
Brazil,BR,2025-04-06,Films,9,The Core,,1
Brazil,BR,2025-04-06,Films,10,PAW Patrol: The Mighty Movie,,8
Brazil,BR,2025-03-30,Films,1,The Life List,,1
Brazil,BR,2025-03-30,Films,2,A Quiet Place: Day One,,2
Brazil,BR,2025-03-30,Films,3,Nosso Sonho,,2
Brazil,BR,2025-03-30,Films,4,Trolls,,3
Brazil,BR,2025-03-30,Films,5,The Last Stop in Yuma County,,2
Brazil,BR,2025-03-30,Films,6,Revelations,,1
Brazil,BR,2025-03-30,Films,7,The Electric State,,3
Brazil,BR,2025-03-30,Films,8,Morbius,,2
Brazil,BR,2025-03-30,Films,9,Barnyard,,5
Brazil,BR,2025-03-30,Films,10,PAW Patrol: The Mighty Movie,,7
Brazil,BR,2025-03-23,Films,1,The Electric State,,2
Brazil,BR,2025-03-23,Films,2,A Quiet Place: Day One,,1
Brazil,BR,2025-03-23,Films,3,Morbius,,1
Brazil,BR,2025-03-23,Films,4,Infinite Storm,,1
Brazil,BR,2025-03-23,Films,5,The Twister: Caught in the Storm,,1
Brazil,BR,2025-03-23,Films,6,The Last Stop in Yuma County,,1
Brazil,BR,2025-03-23,Films,7,Barnyard,,4
Brazil,BR,2025-03-23,Films,8,Nosso Sonho,,1
Brazil,BR,2025-03-23,Films,9,IF,,2
Brazil,BR,2025-03-23,Films,10,Trolls,,2
Brazil,BR,2025-03-16,Films,1,The Electric State,,1
Brazil,BR,2025-03-16,Films,2,IF,,1
Brazil,BR,2025-03-16,Films,3,Plankton: The Movie,,2
Brazil,BR,2025-03-16,Films,4,Barnyard,,3
Brazil,BR,2025-03-16,Films,5,Delicious,,1
Brazil,BR,2025-03-16,Films,6,Counterattack,,3
Brazil,BR,2025-03-16,Films,7,Bee Movie,,2
Brazil,BR,2025-03-16,Films,8,Nadaaniyan,,1
Brazil,BR,2025-03-16,Films,9,The Croods,,7
Brazil,BR,2025-03-16,Films,10,Emily the Criminal,,2
Brazil,BR,2025-03-09,Films,1,Counterattack,,2
Brazil,BR,2025-03-09,Films,2,Plankton: The Movie,,1
Brazil,BR,2025-03-09,Films,3,Squad 36,,2
Brazil,BR,2025-03-09,Films,4,Demon City,,2
Brazil,BR,2025-03-09,Films,5,Emily the Criminal,,1
Brazil,BR,2025-03-09,Films,6,Larissa: The Other Side of Anitta,,1
Brazil,BR,2025-03-09,Films,7,Bee Movie,,1
Brazil,BR,2025-03-09,Films,8,Agent Game,,1
Brazil,BR,2025-03-09,Films,9,The Croods,,6
Brazil,BR,2025-03-09,Films,10,Despicable Me 3,,8
Brazil,BR,2025-03-02,Films,1,Counterattack,,1
Brazil,BR,2025-03-02,Films,2,Uncharted,,2
Brazil,BR,2025-03-02,Films,3,Despicable Me 3,,7
Brazil,BR,2025-03-02,Films,4,Demon City,,1
Brazil,BR,2025-03-02,Films,5,A Copenhagen Love Story,,1
Brazil,BR,2025-03-02,Films,6,Ticket to Paradise,,2
Brazil,BR,2025-03-02,Films,7,Despicable Me 2,,4
Brazil,BR,2025-03-02,Films,8,Minions,,5
Brazil,BR,2025-03-02,Films,9,Squad 36,,1
Brazil,BR,2025-03-02,Films,10,Despicable Me,,4
Brazil,BR,2025-02-23,Films,1,Uncharted,,1
Brazil,BR,2025-02-23,Films,2,Despicable Me 3,,6
Brazil,BR,2025-02-23,Films,3,La Dolce Villa,,2
Brazil,BR,2025-02-23,Films,4,Ticket to Paradise,,1
Brazil,BR,2025-02-23,Films,5,Despicable Me 2,,3
Brazil,BR,2025-02-23,Films,6,Honeymoon Crasher,,2
Brazil,BR,2025-02-23,Films,7,Love Forever,,1
Brazil,BR,2025-02-23,Films,8,Minions,,4
Brazil,BR,2025-02-23,Films,9,The Most Beautiful Girl in the World,,1
Brazil,BR,2025-02-23,Films,10,Despicable Me,,3
Brazil,BR,2025-02-16,Films,1,La Dolce Villa,,1
Brazil,BR,2025-02-16,Films,2,O Amor Dá Trabalho,,1
Brazil,BR,2025-02-16,Films,3,Honeymoon Crasher,,1
Brazil,BR,2025-02-16,Films,4,Shrek,,2
Brazil,BR,2025-02-16,Films,5,Shrek 2,,2
Brazil,BR,2025-02-16,Films,6,Kinda Pregnant,,2
Brazil,BR,2025-02-16,Films,7,Ghost in the Shell,,1
Brazil,BR,2025-02-16,Films,8,Norbit,,1
Brazil,BR,2025-02-16,Films,9,Shrek the Third,,1
Brazil,BR,2025-02-16,Films,10,Cocaine Bear,,1
Brazil,BR,2025-02-09,Films,1,Kinda Pregnant,,1
Brazil,BR,2025-02-09,Films,2,Spider-Man: No Way Home,,1
Brazil,BR,2025-02-09,Films,3,Shrek,,1
Brazil,BR,2025-02-09,Films,4,Bogotá: City of the Lost,,1
Brazil,BR,2025-02-09,Films,5,Shrek 2,,1
Brazil,BR,2025-02-09,Films,6,Spider-Man: Into the Spider-Verse,,5
Brazil,BR,2025-02-09,Films,7,Lucca's World,,2
Brazil,BR,2025-02-09,Films,8,Spider-Man: No Way Home (Extended Version),,1
Brazil,BR,2025-02-09,Films,9,Under the Boardwalk,,2
Brazil,BR,2025-02-09,Films,10,Back in Action,,4
Brazil,BR,2025-02-02,Films,1,Under the Boardwalk,,1
Brazil,BR,2025-02-02,Films,2,Back in Action,,3
Brazil,BR,2025-02-02,Films,3,The Sentinel,,1
Brazil,BR,2025-02-02,Films,4,The Sand Castle,,2
Brazil,BR,2025-02-02,Films,5,The Lovely Bones,,1
Brazil,BR,2025-02-02,Films,6,Lucca's World,,1
Brazil,BR,2025-02-02,Films,7,Mr. Malcolm's List,,2
Brazil,BR,2025-02-02,Films,8,The Secret Life of Pets 2,,7
Brazil,BR,2025-02-02,Films,9,Minions: The Rise of Gru,,5
Brazil,BR,2025-02-02,Films,10,Ad Vitam,,4
Brazil,BR,2025-01-26,Films,1,Back in Action,,2
Brazil,BR,2025-01-26,Films,2,Super Crazy,,2
Brazil,BR,2025-01-26,Films,3,Ad Vitam,,3
Brazil,BR,2025-01-26,Films,4,The Secret Life of Pets 2,,6
Brazil,BR,2025-01-26,Films,5,Mr. Malcolm's List,,1
Brazil,BR,2025-01-26,Films,6,The Sand Castle,,1
Brazil,BR,2025-01-26,Films,7,Father Stu,,1
Brazil,BR,2025-01-26,Films,8,Minions: The Rise of Gru,,4
Brazil,BR,2025-01-26,Films,9,French Girl,,1
Brazil,BR,2025-01-26,Films,10,Cloudy with a Chance of Meatballs 2,,3
Brazil,BR,2025-01-19,Films,1,Back in Action,,1
Brazil,BR,2025-01-19,Films,2,Ad Vitam,,2
Brazil,BR,2025-01-19,Films,3,The Secret Life of Pets 2,,5
Brazil,BR,2025-01-19,Films,4,Cloudy with a Chance of Meatballs 2,,2
Brazil,BR,2025-01-19,Films,5,Eye for an Eye,,2
Brazil,BR,2025-01-19,Films,6,Knight and Day,,1
Brazil,BR,2025-01-19,Films,7,The Secret Life of Pets,,7
Brazil,BR,2025-01-19,Films,8,The Love Scam,,2
Brazil,BR,2025-01-19,Films,9,Super Crazy,,1
Brazil,BR,2025-01-19,Films,10,Sonic the Hedgehog,,6
Brazil,BR,2025-01-12,Films,1,Ad Vitam,,1
Brazil,BR,2025-01-12,Films,2,The Secret Life of Pets 2,,4
Brazil,BR,2025-01-12,Films,3,The Love Scam,,1
Brazil,BR,2025-01-12,Films,4,The Equalizer 2,,5
Brazil,BR,2025-01-12,Films,5,Cloudy with a Chance of Meatballs 2,,1
Brazil,BR,2025-01-12,Films,6,Ma,,1
Brazil,BR,2025-01-12,Films,7,Eye for an Eye,,1
Brazil,BR,2025-01-12,Films,8,The Punisher,,1
Brazil,BR,2025-01-12,Films,9,The Secret Life of Pets,,6
Brazil,BR,2025-01-12,Films,10,Gods of Egypt,,2
Brazil,BR,2025-01-05,Films,1,Non-Stop,,2
Brazil,BR,2025-01-05,Films,2,Beast (English),,2
Brazil,BR,2025-01-05,Films,3,Carry-On,,4
Brazil,BR,2025-01-05,Films,4,Number 24,,1
Brazil,BR,2025-01-05,Films,5,The Wolf and the Lion,,2
Brazil,BR,2025-01-05,Films,6,The Equalizer 2,,4
Brazil,BR,2025-01-05,Films,7,Blacklight,,3
Brazil,BR,2025-01-05,Films,8,The Six Triple Eight,,3
Brazil,BR,2025-01-05,Films,9,Angel Has Fallen,,2
Brazil,BR,2025-01-05,Films,10,Gods of Egypt,,1
Brazil,BR,2024-12-29,Films,1,Beast (English),,1
Brazil,BR,2024-12-29,Films,2,Carry-On,,3
Brazil,BR,2024-12-29,Films,3,Blacklight,,2
Brazil,BR,2024-12-29,Films,4,The Six Triple Eight,,2
Brazil,BR,2024-12-29,Films,5,Angel Has Fallen,,1
Brazil,BR,2024-12-29,Films,6,Dr. Seuss' The Grinch,,7
Brazil,BR,2024-12-29,Films,7,The Protege,,2
Brazil,BR,2024-12-29,Films,8,Ferry 2,,2
Brazil,BR,2024-12-29,Films,9,Anacondas: The Hunt for the Blood Orchid,,2
Brazil,BR,2024-12-29,Films,10,The Wolf and the Lion,,1
Brazil,BR,2024-12-22,Films,1,Carry-On,,2
Brazil,BR,2024-12-22,Films,2,The Protege,,1
Brazil,BR,2024-12-22,Films,3,Disaster Holiday,,2
Brazil,BR,2024-12-22,Films,4,Dr. Seuss' The Grinch,,6
Brazil,BR,2024-12-22,Films,5,The Six Triple Eight,,1
Brazil,BR,2024-12-22,Films,6,Blacklight,,1
Brazil,BR,2024-12-22,Films,7,Anacondas: The Hunt for the Blood Orchid,,1
Brazil,BR,2024-12-22,Films,8,Cold Blood Legacy,,1
Brazil,BR,2024-12-22,Films,9,Hotel Transylvania 3: Summer Vacation,,10
Brazil,BR,2024-12-22,Films,10,Ferry 2,,1
Brazil,BR,2024-12-15,Films,1,Carry-On,,1
Brazil,BR,2024-12-15,Films,2,Mary Mother of Jesus,,2
Brazil,BR,2024-12-15,Films,3,That Christmas,,2
Brazil,BR,2024-12-15,Films,4,Hotel Transylvania 3: Summer Vacation,,9
Brazil,BR,2024-12-15,Films,5,Disaster Holiday,,1
Brazil,BR,2024-12-15,Films,6,The Children's Train,,2
Brazil,BR,2024-12-15,Films,7,Dr. Seuss' The Grinch,,5
Brazil,BR,2024-12-15,Films,8,Kin,,1
Brazil,BR,2024-12-15,Films,9,Proud Mary,,1
Brazil,BR,2024-12-15,Films,10,Redeeming Love,,2
Brazil,BR,2024-12-08,Films,1,Our Little Secret,,2
Brazil,BR,2024-12-08,Films,2,That Christmas,,1
Brazil,BR,2024-12-08,Films,3,Hotel Transylvania 3: Summer Vacation,,8
Brazil,BR,2024-12-08,Films,4,Redeeming Love,,1
Brazil,BR,2024-12-08,Films,5,Mary Mother of Jesus,,1
Brazil,BR,2024-12-08,Films,6,The Black Phone,,1
Brazil,BR,2024-12-08,Films,7,Twas the Text Before Christmas,,1
Brazil,BR,2024-12-08,Films,8,Dr. Seuss' The Grinch,,4
Brazil,BR,2024-12-08,Films,9,A Royal Date for Christmas,,1
Brazil,BR,2024-12-08,Films,10,The Children's Train,,1
Brazil,BR,2024-12-01,Films,1,Our Little Secret,,1
Brazil,BR,2024-12-01,Films,2,Spellbound,,2
Brazil,BR,2024-12-01,Films,3,Madagascar: Escape 2 Africa,,2
Brazil,BR,2024-12-01,Films,4,GTMAX,,2
Brazil,BR,2024-12-01,Films,5,The Hunt,,4
Brazil,BR,2024-12-01,Films,6,Minions: The Rise of Gru,,3
Brazil,BR,2024-12-01,Films,7,13 Hours: The Secret Soldiers of Benghazi,,3
Brazil,BR,2024-12-01,Films,8,The Merry Gentlemen,,2
Brazil,BR,2024-12-01,Films,9,Daddy's Home 2,,2
Brazil,BR,2024-12-01,Films,10,Kung Fu Panda,,1
Brazil,BR,2024-11-24,Films,1,Minions: The Rise of Gru,,2
Brazil,BR,2024-11-24,Films,2,GTMAX,,1
Brazil,BR,2024-11-24,Films,3,The Merry Gentlemen,,1
Brazil,BR,2024-11-24,Films,4,Spellbound,,1
Brazil,BR,2024-11-24,Films,5,Hot Frosty,,2
Brazil,BR,2024-11-24,Films,6,Madagascar: Escape 2 Africa,,1
Brazil,BR,2024-11-24,Films,7,Ready or Not,,2
Brazil,BR,2024-11-24,Films,8,The Whale,,1
Brazil,BR,2024-11-24,Films,9,The Lost Children,,2
Brazil,BR,2024-11-24,Films,10,The Hunt,,3
Brazil,BR,2024-11-17,Films,1,Minions: The Rise of Gru,,1
Brazil,BR,2024-11-17,Films,2,Hot Frosty,,1
Brazil,BR,2024-11-17,Films,3,Meet Me Next Christmas,,2
Brazil,BR,2024-11-17,Films,4,Alita: Battle Angel,,2
Brazil,BR,2024-11-17,Films,5,Let Go,,3
Brazil,BR,2024-11-17,Films,6,The Angry Birds Movie 2,,3
Brazil,BR,2024-11-17,Films,7,Ride Along 2,,2
Brazil,BR,2024-11-17,Films,8,Ready or Not,,1
Brazil,BR,2024-11-17,Films,9,The Lost Children,,1
Brazil,BR,2024-11-17,Films,10,Rambo: First Blood,,2
Brazil,BR,2024-11-10,Films,1,Meet Me Next Christmas,,1
Brazil,BR,2024-11-10,Films,2,Let Go,,2
Brazil,BR,2024-11-10,Films,3,Time Cut,,2
Brazil,BR,2024-11-10,Films,4,The Angry Birds Movie 2,,2
Brazil,BR,2024-11-10,Films,5,Rambo: First Blood,,1
Brazil,BR,2024-11-10,Films,6,Rambo: First Blood Part II,,1
Brazil,BR,2024-11-10,Films,7,Don't Move,,3
Brazil,BR,2024-11-10,Films,8,Alita: Battle Angel,,1
Brazil,BR,2024-11-10,Films,9,Underworld: Rise of the Lycans,,1
Brazil,BR,2024-11-10,Films,10,Rambo III,,1
Brazil,BR,2024-11-03,Films,1,Don't Move,,2
Brazil,BR,2024-11-03,Films,2,Time Cut,,1
Brazil,BR,2024-11-03,Films,3,Family Pack,,2
Brazil,BR,2024-11-03,Films,4,Hijack '93,,1
Brazil,BR,2024-11-03,Films,5,Gigantes,,1
Brazil,BR,2024-11-03,Films,6,Baywatch,,1
Brazil,BR,2024-11-03,Films,7,Let Go,,1
Brazil,BR,2024-11-03,Films,8,Do Patti,,1
Brazil,BR,2024-11-03,Films,9,Venom: Let There Be Carnage,,4
Brazil,BR,2024-11-03,Films,10,Justice,,3
Brazil,BR,2024-10-27,Films,1,Don't Move,,1
Brazil,BR,2024-10-27,Films,2,Family Pack,,1
Brazil,BR,2024-10-27,Films,3,Justice,,2
Brazil,BR,2024-10-27,Films,4,The Shadow Strays,,2
Brazil,BR,2024-10-27,Films,5,Happiness Is,,1
Brazil,BR,2024-10-27,Films,6,Venom: Let There Be Carnage,,3
Brazil,BR,2024-10-27,Films,7,Jurassic World: Dominion,,2
Brazil,BR,2024-10-27,Films,8,Lonely Planet,,3
Brazil,BR,2024-10-27,Films,9,Snow White & the Huntsman,,1
Brazil,BR,2024-10-27,Films,10,Outside,,2
Brazil,BR,2024-10-20,Films,1,Justice,,1
Brazil,BR,2024-10-20,Films,2,The Shadow Strays,,1
Brazil,BR,2024-10-20,Films,3,Jurassic World: Dominion,,1
Brazil,BR,2024-10-20,Films,4,Lonely Planet,,2
Brazil,BR,2024-10-20,Films,5,Venom: Let There Be Carnage,,2
Brazil,BR,2024-10-20,Films,6,Outside,,1
Brazil,BR,2024-10-20,Films,7,The Predator,,2
Brazil,BR,2024-10-20,Films,8,Dungeons & Dragons: Honor Among Thieves,,2
Brazil,BR,2024-10-20,Films,9,The Platform 2,,3
Brazil,BR,2024-10-20,Films,10,Monster High 2,,2
Brazil,BR,2024-10-13,Films,1,Dungeons & Dragons: Honor Among Thieves,,1
Brazil,BR,2024-10-13,Films,2,The Predator,,1
Brazil,BR,2024-10-13,Films,3,The Platform 2,,2
Brazil,BR,2024-10-13,Films,4,Venom: Let There Be Carnage,,1
Brazil,BR,2024-10-13,Films,5,Trouble,,2
Brazil,BR,2024-10-13,Films,6,Lonely Planet,,1
Brazil,BR,2024-10-13,Films,7,The Menendez Brothers,,1
Brazil,BR,2024-10-13,Films,8,First Daughter,,1
Brazil,BR,2024-10-13,Films,9,Monster High 2,,1
Brazil,BR,2024-10-13,Films,10,Uprising,,1
Brazil,BR,2024-10-06,Films,1,The Platform 2,,1
Brazil,BR,2024-10-06,Films,2,Trouble,,1
Brazil,BR,2024-10-06,Films,3,Miss Peregrine's Home for Peculiar Children,,1
Brazil,BR,2024-10-06,Films,4,An Invisible Victim: The Eliza Samudio Case,,2
Brazil,BR,2024-10-06,Films,5,The Rundown,,1
Brazil,BR,2024-10-06,Films,6,A True Gentleman,,2
Brazil,BR,2024-10-06,Films,7,Accident Man: Hitman's Holiday,,1
Brazil,BR,2024-10-06,Films,8,The Last Witch Hunter,,1
Brazil,BR,2024-10-06,Films,9,Firestarter,,1
Brazil,BR,2024-10-06,Films,10,Dark Waters,,2
Brazil,BR,2024-09-29,Films,1,An Invisible Victim: The Eliza Samudio Case,,1
Brazil,BR,2024-09-29,Films,2,Abominable,,5
Brazil,BR,2024-09-29,Films,3,Uglies,,3
Brazil,BR,2024-09-29,Films,4,Bangkok Breaking: Heaven and Hell,,1
Brazil,BR,2024-09-29,Films,5,Rebel Ridge,,4
Brazil,BR,2024-09-29,Films,6,Sing,,7
Brazil,BR,2024-09-29,Films,7,A True Gentleman,,1
Brazil,BR,2024-09-29,Films,8,Officer Black Belt,,3
Brazil,BR,2024-09-29,Films,9,PAW Patrol: The Mighty Movie,,6
Brazil,BR,2024-09-29,Films,10,Dark Waters,,1
Brazil,BR,2024-09-22,Films,1,Uglies,,2
Brazil,BR,2024-09-22,Films,2,Officer Black Belt,,2
Brazil,BR,2024-09-22,Films,3,Rebel Ridge,,3
Brazil,BR,2024-09-22,Films,4,Outlaw,,2
Brazil,BR,2024-09-22,Films,5,Bandit,,2
Brazil,BR,2024-09-22,Films,6,Fast & Furious Presents: Hobbs & Shaw,,6
Brazil,BR,2024-09-22,Films,7,Abominable,,4
Brazil,BR,2024-09-22,Films,8,Doce Família,,3
Brazil,BR,2024-09-22,Films,9,The Deliverance,,4
Brazil,BR,2024-09-22,Films,10,The Shack,,3
Brazil,BR,2024-09-15,Films,1,Rebel Ridge,,2
Brazil,BR,2024-09-15,Films,2,Uglies,,1
Brazil,BR,2024-09-15,Films,3,Outlaw,,1
Brazil,BR,2024-09-15,Films,4,Doce Família,,2
Brazil,BR,2024-09-15,Films,5,The Shack,,2
Brazil,BR,2024-09-15,Films,6,Fast & Furious Presents: Hobbs & Shaw,,5
Brazil,BR,2024-09-15,Films,7,Bandit,,1
Brazil,BR,2024-09-15,Films,8,The Deliverance,,3
Brazil,BR,2024-09-15,Films,9,Officer Black Belt,,1
Brazil,BR,2024-09-15,Films,10,Dead Sea,,3
Brazil,BR,2024-09-08,Films,1,Rebel Ridge,,1
Brazil,BR,2024-09-08,Films,2,Dead Sea,,2
Brazil,BR,2024-09-08,Films,3,The Deliverance,,2
Brazil,BR,2024-09-08,Films,4,Scream VI,,1
Brazil,BR,2024-09-08,Films,5,The Shack,,1
Brazil,BR,2024-09-08,Films,6,Incoming,,3
Brazil,BR,2024-09-08,Films,7,(Un)lucky Sisters,,1
Brazil,BR,2024-09-08,Films,8,Doce Família,,1
Brazil,BR,2024-09-08,Films,9,White House Down,,1
Brazil,BR,2024-09-08,Films,10,Ferdinand,,6
Brazil,BR,2024-09-01,Films,1,Incoming,,2
Brazil,BR,2024-09-01,Films,2,The Union,,3
Brazil,BR,2024-09-01,Films,3,The Deliverance,,1
Brazil,BR,2024-09-01,Films,4,Tòkunbọ̀,,2
Brazil,BR,2024-09-01,Films,5,Ferdinand,,5
Brazil,BR,2024-09-01,Films,6,Dead Sea,,1
Brazil,BR,2024-09-01,Films,7,Winchester,,1
Brazil,BR,2024-09-01,Films,8,PAW Patrol: The Mighty Movie,,5
Brazil,BR,2024-09-01,Films,9,Luccas e Gi em: Dinossauros,,1
Brazil,BR,2024-09-01,Films,10,Unbroken,,2
Brazil,BR,2024-08-25,Films,1,The Union,,2
Brazil,BR,2024-08-25,Films,2,Incoming,,1
Brazil,BR,2024-08-25,Films,3,I Can't Live Without You,,1
Brazil,BR,2024-08-25,Films,4,Tòkunbọ̀,,1
Brazil,BR,2024-08-25,Films,5,Lucy,,1
Brazil,BR,2024-08-25,Films,6,Ferdinand,,4
Brazil,BR,2024-08-25,Films,7,PAW Patrol: The Mighty Movie,,4
Brazil,BR,2024-08-25,Films,8,Nice Girls,,1
Brazil,BR,2024-08-25,Films,9,Unbroken,,1
Brazil,BR,2024-08-25,Films,10,Reunion,,1
Brazil,BR,2024-08-18,Films,1,The Union,,1
Brazil,BR,2024-08-18,Films,2,Kingsman: The Secret Service,,2
Brazil,BR,2024-08-18,Films,3,Ambulance,,2
Brazil,BR,2024-08-18,Films,4,Ferdinand,,3
Brazil,BR,2024-08-18,Films,5,Kingsman: The Golden Circle,,1
Brazil,BR,2024-08-18,Films,6,Lolo and the Kid,,1
Brazil,BR,2024-08-18,Films,7,PAW Patrol: The Mighty Movie,,3
Brazil,BR,2024-08-18,Films,8,Mission: Cross,,1
Brazil,BR,2024-08-18,Films,9,Law Abiding Citizen,,2
Brazil,BR,2024-08-18,Films,10,The Bad Guys,,3
Brazil,BR,2024-08-11,Films,1,Ferdinand,,2
Brazil,BR,2024-08-11,Films,2,Saving Bikini Bottom: The Sandy Cheeks Movie,,2
Brazil,BR,2024-08-11,Films,3,PAW Patrol: The Mighty Movie,,2
Brazil,BR,2024-08-11,Films,4,Law Abiding Citizen,,1
Brazil,BR,2024-08-11,Films,5,Double Threat,,2
Brazil,BR,2024-08-11,Films,6,The Postcard Killings,,1
Brazil,BR,2024-08-11,Films,7,The Marksman,,2
Brazil,BR,2024-08-11,Films,8,The Bad Guys,,2
Brazil,BR,2024-08-11,Films,9,Ambulance,,1
Brazil,BR,2024-08-11,Films,10,Kingsman: The Secret Service,,1
Brazil,BR,2024-08-04,Films,1,PAW Patrol: The Mighty Movie,,1
Brazil,BR,2024-08-04,Films,2,The Marksman,,1
Brazil,BR,2024-08-04,Films,3,Saving Bikini Bottom: The Sandy Cheeks Movie,,1
Brazil,BR,2024-08-04,Films,4,Don't Breathe 2,,2
Brazil,BR,2024-08-04,Films,5,Non Negotiable,,2
Brazil,BR,2024-08-04,Films,6,The Bad Guys,,1
Brazil,BR,2024-08-04,Films,7,Ferdinand,,1
Brazil,BR,2024-08-04,Films,8,Double Threat,,1
Brazil,BR,2024-08-04,Films,9,Breaking In,,2
Brazil,BR,2024-08-04,Films,10,Borderless Fog,,1
Brazil,BR,2024-07-28,Films,1,Find Me Falling,,2
Brazil,BR,2024-07-28,Films,2,Breaking In,,1
Brazil,BR,2024-07-28,Films,3,Non Negotiable,,1
Brazil,BR,2024-07-28,Films,4,Don't Breathe 2,,1
Brazil,BR,2024-07-28,Films,5,Blame the Game,,2
Brazil,BR,2024-07-28,Films,6,Ice Age: Dawn of the Dinosaurs,,7
Brazil,BR,2024-07-28,Films,7,Vanished into the Night,,3
Brazil,BR,2024-07-28,Films,8,Beverly Hills Cop: Axel F,,4
Brazil,BR,2024-07-28,Films,9,A Dog's Journey,,3
Brazil,BR,2024-07-28,Films,10,Heart of the Hunter,,4
Brazil,BR,2024-07-21,Films,1,Vanished into the Night,,2
Brazil,BR,2024-07-21,Films,2,Blame the Game,,1
Brazil,BR,2024-07-21,Films,3,Find Me Falling,,1
Brazil,BR,2024-07-21,Films,4,Beverly Hills Cop: Axel F,,3
Brazil,BR,2024-07-21,Films,5,Lobola Man,,2
Brazil,BR,2024-07-21,Films,6,Heart of the Hunter,,3
Brazil,BR,2024-07-21,Films,7,The Equalizer,,4
Brazil,BR,2024-07-21,Films,8,Ice Age: Dawn of the Dinosaurs,,6
Brazil,BR,2024-07-21,Films,9,How to Train Your Dragon: The Hidden World,,5
